NODE_ID, EVENT_TYPE, EVENT_TIME, VOLTAGE, AMPERE, POWER_FACTOR, ACTIVE_POWER, APPARENT_POWER, AMOUNT_OF_ACTIVE_POWER
B39,1,2016-12-14T15:37:15,225.988,0.0442997,0.234545,1.327,10.4875,61869.4
A31,1,2016-12-14T15:37:18,224.645,0.0464092,0.145752,1.477,10.4257,56.2422
A3A,1,2016-12-14T15:37:25,230.055,0.0464092,0.252096,1.8,10.1865,226.337
A0D,1,2016-12-14T15:37:42,228.525,0.0464092,0.205125,1.467,10.1273,373.716
B3E,1,2016-12-14T15:37:58,224.943,0.0464092,0.22574,1.429,10.4383,1112.98
B20,1,2016-12-14T15:38:00,224.645,0.0464092,0.213972,1.564,10.4245,358.876
A40,1,2016-12-14T15:38:14,228.674,0.0464092,0.196261,1.633,10.6146,1192.4
B39,1,2016-12-14T15:38:14,226.66,0.0464092,0.130817,1.429,10.5265,61869.5
A43,1,2016-12-14T15:38:37,228.45,0.0464092,0.22574,1.708,10.1248,49.3085
B1F,1,2016-12-14T15:38:45,224.122,0.0464092,0.182886,1.506,9.92958,723.33
A1D,1,2016-12-14T15:39:01,228.935,0.0442997,0.188714,1.487,10.1462,48.8959
A16,1,2016-12-14T15:39:04,227.779,0.0464092,0.118398,2.138,11.0567,831.642
B29,1,2016-12-14T15:39:13,224.645,0.0442997,0.191626,1.88,10.422,796.562
B39,1,2016-12-14T15:39:14,225.951,0.0442997,0.232199,1.99,10.0089,61869.6
B39,1,2016-12-14T15:40:13,227.704,0.0442997,0.231612,1.344,10.0857,61869.8
A15,1,2016-12-14T15:40:53,227.555,0.0464092,0.255014,1.845,10.082,1336.61
A02,1,2016-12-14T15:41:01,229.943,0.0464092,0.304233,1.68,10.6701,1138.04
B22,1,2016-12-14T15:41:06,223.04,0.0442997,0.281163,1.685,9.88551,40.9404
B39,1,2016-12-14T15:41:13,226.883,0.0464092,0.26666,1.602,10.053,61869.9
B27,1,2016-12-14T15:41:24,223.152,0.0442997,0.14779,1.56,9.88047,1180.94
A18,1,2016-12-14T15:41:44,227.853,0.0485187,0.169577,1.613,11.0529,1352.96
B24,1,2016-12-14T15:41:56,223.152,0.0442997,0.269565,1.521,9.89054,1314.63
B39,1,2016-12-14T15:42:14,226.548,0.0464092,0.154697,1.716,10.0328,61870
B23,1,2016-12-14T15:43:09,222.108,0.0464092,0.249177,1.647,10.3124,66.6827
B2C,1,2016-12-14T15:43:11,222.033,0.0421902,0.229313,1.724,9.83514,118.693
B39,1,2016-12-14T15:43:13,227.07,0.0442997,0.150723,1.64,10.0643,61870.1
A10,1,2016-12-14T15:43:29,227.742,0.0464092,0.165364,1.383,10.5693,1306.7
A0E,1,2016-12-14T15:43:31,228.115,0.0464092,0.118398,1.716,10.5869,1029.53
B2D,1,2016-12-14T15:43:41,223.376,0.0442997,0.33282,1.82,10.3716,278.081
A32,1,2016-12-14T15:43:50,223.264,0.0464092,0.369526,2.067,10.3703,46.4794
B3F,1,2016-12-14T15:43:56,222.929,0.0442997,0.289834,1.677,9.87417,1286.78
A1A,1,2016-12-14T15:44:06,228.376,0.0442997,0.255014,1.495,10.5958,1154.38
B39,1,2016-12-14T15:44:12,226.585,0.0464092,0.115453,1.641,10.5164,61870.2
A11,1,2016-12-14T15:44:38,228.301,0.0464092,0.205125,1.827,10.6008,1282.17
A30,1,2016-12-14T15:44:55,222.518,0.0464092,0.229313,1.592,9.85654,51.4146
B28,1,2016-12-14T15:44:55,222.891,0.0442997,0.240843,1.797,10.3514,1141.85
A1E,1,2016-12-14T15:44:57,228.749,0.0464092,0.211958,1.742,10.6159,1109.65
B26,1,2016-12-14T15:45:01,222.779,0.0464092,0.106611,1.541,10.3464,391.902
B39,1,2016-12-14T15:45:12,227.07,0.0464092,0.182886,1.83,10.0643,61870.3
A2F,1,2016-12-14T15:45:16,222.817,0.0464092,0.127228,1.465,10.3452,120.968
B33,1,2016-12-14T15:45:23,226.585,0.0464092,0.205125,1.624,10.0417,1467.64
B37,1,2016-12-14T15:45:30,226.324,0.0442997,0.112507,1.434,10.5038,29.8287
A05,1,2016-12-14T15:45:55,229.794,0.0464092,0.249177,1.714,10.1814,208.494
B39,1,2016-12-14T15:46:12,226.324,0.0442997,0.17997,2.092,10.0303,61870.4
A01,1,2016-12-14T15:46:27,229.607,0.0464092,0.193303,1.638,10.1726,922.834
A0A,1,2016-12-14T15:46:30,229.532,0.0464092,0.269565,1.651,10.6486,246.244
A13,1,2016-12-14T15:46:36,228.674,0.0442997,0.222801,1.667,10.6121,1073.33
B34,1,2016-12-14T15:46:38,226.175,0.0464092,0.33282,1.986,10.4937,744.1
A04,1,2016-12-14T15:46:49,229.458,0.0442997,0.228677,1.298,10.1626,191.689
B39,1,2016-12-14T15:47:11,226.51,0.0442997,0.14779,1.412,10.0366,61870.5
A07,1,2016-12-14T15:47:12,229.644,0.0442997,0.159512,1.847,10.6575,169.51
A44,1,2016-12-14T15:47:14,229.682,0.0464092,0.165364,1.437,10.6587,847.921
A0B,1,2016-12-14T15:47:31,229.682,0.0464092,0.257929,1.708,10.6575,226.773
A06,1,2016-12-14T15:47:40,229.57,0.0442997,0.181453,1.633,10.1714,213.311
B39,1,2016-12-14T15:48:10,225.913,0.0442997,0.255014,1.619,10.0102,61870.6
A09,1,2016-12-14T15:48:18,229.421,0.0464092,0.298481,1.781,10.1663,340.761
B39,1,2016-12-14T15:49:10,226.585,0.0442997,0.349828,1.873,10.0618,61870.7
B25,1,2016-12-14T15:50:01,223.152,0.0464092,0.154697,1.326,9.88551,314.281
A17,1,2016-12-14T15:50:03,229.01,0.0485187,0.181453,1.74,11.1095,723.192
B39,1,2016-12-14T15:50:10,226.175,0.0442997,0.327126,1.924,10.0165,61870.8
A14,1,2016-12-14T15:50:21,228.861,0.0464092,0.26666,1.592,10.1399,986.462
B35,1,2016-12-14T15:50:22,226.771,0.0442997,0.22574,1.798,10.0454,719.161
A0C,1,2016-12-14T15:50:24,228.824,0.0464092,0.196261,1.53,10.6146,1474
B38,1,2016-12-14T15:50:24,226.771,0.0464092,0.263752,1.822,10.5265,979.202
B36,1,2016-12-14T15:50:31,226.995,0.0442997,0.35829,1.575,10.5328,1127.48
B39,1,2016-12-14T15:51:11,228.04,0.0464092,0.163629,1.439,10.5794,61870.9
A19,1,2016-12-14T15:51:39,228.824,0.0464092,0.269565,1.555,10.6172,1100.12
A12,1,2016-12-14T15:51:40,229.197,0.0442997,0.341338,1.84,10.6335,953.447
B2E,1,2016-12-14T15:51:54,222.854,0.0442997,0.234545,1.303,9.87292,484.984
A1C,1,2016-12-14T15:52:02,228.525,0.0464092,0.237476,1.728,10.6083,72.1084
B2A,1,2016-12-14T15:52:05,223.451,0.0464092,0.33282,1.856,10.3691,924.063
B39,1,2016-12-14T15:52:10,226.734,0.0464092,0.213972,1.655,10.0442,61871
A31,1,2016-12-14T15:52:12,222.817,0.0442997,0.292719,1.748,9.86536,57.8248
A3A,1,2016-12-14T15:52:21,229.756,0.0464092,0.199217,1.73,10.6625,227.925
A0D,1,2016-12-14T15:52:34,229.122,0.0464092,0.166604,1.359,10.6348,375.262
B20,1,2016-12-14T15:52:49,223.115,0.0464092,0.246255,1.888,10.3552,360.451
B3E,1,2016-12-14T15:52:52,223.339,0.0442997,0.193303,1.655,9.8918,1114.57
A40,1,2016-12-14T15:53:07,229.271,0.0464092,0.269565,1.737,10.6386,1193.98
B39,1,2016-12-14T15:53:10,226.548,0.0442997,0.263752,1.582,10.5139,61871.1
A43,1,2016-12-14T15:53:29,228.152,0.0442997,0.252096,1.704,10.5895,50.9143
B1F,1,2016-12-14T15:53:36,223.339,0.0442997,0.260842,1.664,9.89558,724.9
A1D,1,2016-12-14T15:53:53,228.786,0.0464092,0.188714,1.738,10.1336,50.5096
A16,1,2016-12-14T15:53:58,229.309,0.0464092,0.136048,1.465,11.1234,833.355
B29,1,2016-12-14T15:54:03,224.16,0.0464092,0.115453,1.363,9.92706,798.179
B39,1,2016-12-14T15:54:09,227.48,0.0464092,0.213972,1.839,10.5529,61871.2
B39,1,2016-12-14T15:55:08,227.033,0.0464092,0.222801,1.976,10.0568,61871.3
A15,1,2016-12-14T15:55:46,229.495,0.0442997,0.222801,2.132,10.6524,1338.41
A02,1,2016-12-14T15:55:51,229.831,0.0442997,0.118398,1.5,10.665,1139.64
B22,1,2016-12-14T15:56:01,224.906,0.0442997,0.162439,1.948,9.96736,42.4885
B39,1,2016-12-14T15:56:08,227.592,0.0464092,0.211958,1.502,10.082,61871.4
B27,1,2016-12-14T15:56:16,224.496,0.0442997,0.141921,1.65,9.94595,1182.5
A18,1,2016-12-14T15:56:34,229.01,0.0485187,-0.0147775,1.647,11.1121,1354.54
B24,1,2016-12-14T15:56:50,224.421,0.0442997,0.171211,1.64,10.4132,1316.19
B39,1,2016-12-14T15:57:09,227.07,0.0442997,0.220644,1.724,10.534,61871.6
B23,1,2016-12-14T15:58:02,223.936,0.0464092,0.159512,1.742,10.3943,68.3108
B2C,1,2016-12-14T15:58:04,224.16,0.0442997,0.206158,1.628,9.92832,120.313
B39,1,2016-12-14T15:58:07,227.816,0.0442997,0.112507,1.812,10.5743,61871.7
A10,1,2016-12-14T15:58:22,229.421,0.0464092,0.220644,1.977,10.6461,1308.28
A0E,1,2016-12-14T15:58:24,229.197,0.0464092,0.144856,1.616,10.6361,1031.08
B2D,1,2016-12-14T15:58:34,224.309,0.0464092,0.171211,1.636,10.4069,279.634
A32,1,2016-12-14T15:58:46,224.757,0.0464092,0.211958,1.524,10.427,48.0906
B3F,1,2016-12-14T15:58:49,224.421,0.0464092,0.174132,1.529,9.94344,1288.35
A1A,1,2016-12-14T15:59:01,229.383,0.0442997,0.217751,1.958,10.16,1156.01
B39,1,2016-12-14T15:59:07,226.548,0.0442997,0.222801,1.599,10.0366,61871.8
A11,1,2016-12-14T15:59:31,229.271,0.0442997,0.127228,1.612,10.1563,1283.73
A30,1,2016-12-14T15:59:49,223.824,0.0464092,0.222801,1.711,10.3892,53.0447
A30,1,2016-12-14T15:59:49,223.824,0.0464092,0.222801,1.711,10.3892,53.0447
B28,1,2016-12-14T15:59:49,223.787,0.0442997,0.178486,1.257,10.3817,1143.36
A1E,1,2016-12-14T15:59:51,228.488,0.0464092,0.222801,1.378,10.1197,1111.28
B26,1,2016-12-14T15:59:52,224.011,0.0464092,0.177052,1.687,10.398,393.504
B39,1,2016-12-14T16:00:07,227.592,0.0442997,0.292719,1.684,10.558,61871.9
A2F,1,2016-12-14T16:00:10,224.272,0.0464092,0.187381,1.767,10.4119,122.565
B33,1,2016-12-14T16:00:15,227.368,0.0442997,0.246255,1.337,10.5517,1469.25
B37,1,2016-12-14T16:00:23,227.63,0.0464092,0.315702,1.499,10.0782,31.3756
A05,1,2016-12-14T16:00:49,229.794,0.0464092,0.208076,1.664,10.1802,210.192
B39,1,2016-12-14T16:01:07,227.742,0.0464092,0.165364,1.793,10.568,61872
A01,1,2016-12-14T16:01:20,229.644,0.0464092,0.071166,1.621,10.1777,924.425
A0A,1,2016-12-14T16:01:24,230.017,0.0442997,0.217751,1.918,10.1903,247.847
A13,1,2016-12-14T16:01:27,228.861,0.0442997,0.153654,1.842,10.1449,1074.92
B34,1,2016-12-14T16:01:30,226.51,0.0464092,0.153654,1.973,10.5152,745.952
A04,1,2016-12-14T16:01:43,229.98,0.0442997,0.14779,1.483,10.6738,193.249
A07,1,2016-12-14T16:02:06,229.906,0.0442997,0.106611,1.826,10.6663,171.109
B39,1,2016-12-14T16:02:06,226.025,0.0442997,0.217751,1.638,10.014,61872.1
A44,1,2016-12-14T16:02:08,229.794,0.0464092,0.217751,2.027,10.6638,849.529
A0B,1,2016-12-14T16:02:25,229.943,0.0464092,0.301358,1.958,10.189,228.394
A06,1,2016-12-14T16:02:35,230.241,0.0442997,0.106611,1.792,10.6864,214.872
B39,1,2016-12-14T16:03:06,227.406,0.0464092,0.2638,1.857,10.5517,61872.2
A09,1,2016-12-14T16:03:13,229.756,0.0442997,0.133109,1.735,10.1739,342.381
B39,1,2016-12-14T16:04:05,227.07,0.0442997,0.234545,1.48,10.5378,61872.3
B25,1,2016-12-14T16:04:55,224.16,0.0485187,0.138985,1.617,10.398,315.879
A17,1,2016-12-14T16:04:56,228.935,0.0485187,0.144856,1.616,11.1058,724.778
B39,1,2016-12-14T16:05:05,228.152,0.0464092,0.255014,1.725,10.5907,61872.4
A14,1,2016-12-14T16:05:15,228.898,0.0464092,0.249177,1.388,10.1386,988.013
B38,1,2016-12-14T16:05:15,227.928,0.0442997,0.33282,1.837,10.5819,980.755
B35,1,2016-12-14T16:05:17,228.189,0.0464092,0.229313,1.941,10.5819,720.756
A0C,1,2016-12-14T16:05:18,229.01,0.0464092,0.165364,1.656,10.1437,1475.62
B36,1,2016-12-14T16:05:22,228.339,0.0464092,0.127228,1.297,10.1122,1129.07
B39,1,2016-12-14T16:06:05,227.107,0.0464092,0.272468,1.559,10.5416,61872.5
A19,1,2016-12-14T16:06:32,229.495,0.0464092,0.249177,1.652,10.6486,1101.74
A12,1,2016-12-14T16:06:34,229.197,0.0442997,0.243331,1.715,10.6348,955.026
B2E,1,2016-12-14T16:06:48,224.831,0.0464092,0.202172,1.669,10.4358,486.489
A1C,1,2016-12-14T16:06:58,228.861,0.0464092,0.272468,1.75,10.6222,73.7153
B2A,1,2016-12-14T16:07:01,225.167,0.0464092,0.160653,1.612,10.4535,925.657
B39,1,2016-12-14T16:07:04,227.443,0.0442997,0.289834,1.936,10.5567,61872.6
A31,1,2016-12-14T16:07:07,224.197,0.0464092,0.166604,1.465,10.4094,59.4078
A3A,1,2016-12-14T16:07:15,229.943,0.0442997,0.163629,1.471,10.6713,229.511
A0D,1,2016-12-14T16:07:26,228.973,0.0442997,0.246255,1.795,10.6247,376.808
B20,1,2016-12-14T16:07:38,224.197,0.0464092,0.193303,1.608,10.4094,362.024
B3E,1,2016-12-14T16:07:46,224.496,0.0464092,0.187381,1.58,9.94218,1116.15
A40,1,2016-12-14T16:07:58,228.824,0.0464092,0.237476,1.54,10.6184,1195.56
B39,1,2016-12-14T16:08:04,227.145,0.0442997,0.196261,1.419,10.0618,61872.7
A43,1,2016-12-14T16:08:20,228.525,0.0464092,0.222801,1.637,10.6071,52.5163
B1F,1,2016-12-14T16:08:28,224.272,0.0464092,0.246255,1.837,9.93714,726.463
A1D,1,2016-12-14T16:08:44,228.973,0.0442997,0.231612,1.651,10.6272,52.1214
A16,1,2016-12-14T16:08:52,228.04,0.0485187,0.246255,1.672,11.063,835.068
B29,1,2016-12-14T16:08:52,224.869,0.0464092,0.284056,1.75,10.432,799.792
B39,1,2016-12-14T16:09:04,226.958,0.0442997,0.234545,1.646,10.0505,61872.8
B39,1,2016-12-14T16:10:03,226.585,0.0464092,0.112507,1.648,10.5189,61872.9
A15,1,2016-12-14T16:10:39,227.704,0.0442997,0.327126,2.101,10.0883,1340.2
A02,1,2016-12-14T16:10:41,229.794,0.0464092,0.246255,1.562,10.665,1141.22
B22,1,2016-12-14T16:10:54,223.675,0.0464092,0.216917,1.664,10.3666,44.0287
B39,1,2016-12-14T16:11:04,225.242,0.0442997,0.194536,1.811,10.0014,61873
B27,1,2016-12-14T16:11:10,223.675,0.0442997,0.240404,1.446,10.3741,1184.05
A18,1,2016-12-14T16:11:24,228.339,0.0485187,0.284056,1.98,11.0793,1356.12
B24,1,2016-12-14T16:11:44,223.936,0.0464092,0.175518,1.577,10.3943,1317.74
B39,1,2016-12-14T16:12:03,228.562,0.0442997,0.0918562,1.481,10.1223,61873.1
B23,1,2016-12-14T16:12:55,223.19,0.0464092,0.141921,1.475,10.3603,69.936
B2C,1,2016-12-14T16:12:57,223.451,0.0442997,0.159512,2.063,9.89936,121.928
B39,1,2016-12-14T16:13:03,226.883,0.0464092,0.118398,1.617,10.5328,61873.3
A10,1,2016-12-14T16:13:14,227.891,0.0464092,0.226426,1.672,10.0971,1309.87
A0E,1,2016-12-14T16:13:16,227.592,0.0442997,0.240404,1.604,10.0845,1032.63
B2D,1,2016-12-14T16:13:27,223.04,0.0464092,0.22574,1.359,10.3527,281.182
B3F,1,2016-12-14T16:13:40,223.302,0.0442997,0.22574,1.429,9.8918,1289.92
A32,1,2016-12-14T16:13:43,223.264,0.0464092,0.329974,1.922,10.3628,49.6979
A1A,1,2016-12-14T16:13:56,227.667,0.0442997,0.269565,1.951,10.563,1157.63
B39,1,2016-12-14T16:14:03,227.891,0.0442997,0.178486,1.312,10.0983,61873.4
A11,1,2016-12-14T16:14:23,228.04,0.0464092,0.205125,1.562,10.5857,1285.28
A30,1,2016-12-14T16:14:42,223.973,0.0464092,0.295601,1.803,10.3993,54.6701
B26,1,2016-12-14T16:14:42,223.861,0.0442997,0.22574,1.589,10.3842,395.101
B28,1,2016-12-14T16:14:42,223.525,0.0442997,0.275369,1.825,9.90314,1144.87
A1E,1,2016-12-14T16:14:45,228.04,0.0464092,0.252096,1.728,10.5857,1112.91
B39,1,2016-12-14T16:15:02,227.443,0.0464092,0.175518,1.899,10.5542,61873.5
A2F,1,2016-12-14T16:15:03,223.376,0.0464092,0.292719,1.553,10.3691,124.161
B33,1,2016-12-14T16:15:07,227.48,0.0442997,0.168288,1.347,10.0757,1470.85
B37,1,2016-12-14T16:15:16,227.592,0.0464092,0.243331,1.565,10.0794,32.9192
A05,1,2016-12-14T16:15:41,229.794,0.0464092,0.281163,1.914,10.1777,211.892
B39,1,2016-12-14T16:16:01,227.816,0.0464092,0.193303,1.567,10.5718,61873.6
A01,1,2016-12-14T16:16:13,229.309,0.0442997,0.136795,1.359,10.1588,926.013
A0A,1,2016-12-14T16:16:18,229.495,0.0464092,0.213972,1.441,10.1688,249.45
A13,1,2016-12-14T16:16:19,228.04,0.0442997,0.363915,1.932,10.1008,1076.51
B34,1,2016-12-14T16:16:21,227.816,0.0464092,0.335662,1.871,10.5731,747.793
A04,1,2016-12-14T16:16:37,229.644,0.0464092,0.190343,1.497,10.1751,194.812
A07,1,2016-12-14T16:17:00,229.682,0.0464092,0.26666,1.953,10.1726,172.709
B39,1,2016-12-14T16:17:01,226.771,0.0442997,0.211025,1.531,10.5252,61873.7
A44,1,2016-12-14T16:17:02,229.644,0.0464092,0.237476,1.755,10.66,851.137
A0B,1,2016-12-14T16:17:20,229.421,0.0464092,0.213972,1.604,10.1663,230.021
A06,1,2016-12-14T16:17:28,229.607,0.0442997,0.211025,1.937,10.1714,216.434
B39,1,2016-12-14T16:18:01,226.324,0.0442997,0.284056,1.5,10.0265,61873.8
A09,1,2016-12-14T16:18:07,229.943,0.0442997,0.178486,1.497,10.1852,344.003
B39,1,2016-12-14T16:19:00,227.107,0.0442997,0.295601,1.727,10.0593,61873.9
B25,1,2016-12-14T16:19:49,222.929,0.0464092,0.211958,1.739,10.3414,317.478
A17,1,2016-12-14T16:19:50,228.712,0.0485187,0.202172,1.8,11.0957,726.364
B39,1,2016-12-14T16:19:59,226.883,0.0464092,0.177052,2.005,10.0517,61874
B38,1,2016-12-14T16:20:07,227.48,0.0442997,0.127228,1.812,10.0769,982.31
A14,1,2016-12-14T16:20:09,227.965,0.0442997,0.209059,1.604,10.5819,989.562
A0C,1,2016-12-14T16:20:11,227.928,0.0442997,0.124286,1.628,10.5794,1477.24
B36,1,2016-12-14T16:20:12,227.107,0.0442997,0.206158,1.587,10.5416,1130.66
B35,1,2016-12-14T16:20:14,226.958,0.0442997,0.237964,1.618,10.5303,722.345
B39,1,2016-12-14T16:21:00,227.853,0.0442997,0.252096,1.607,10.0946,61874.1
A19,1,2016-12-14T16:21:25,228.189,0.0464092,0.286946,1.821,10.5907,1103.36
A12,1,2016-12-14T16:21:28,228.189,0.0442997,0.341338,1.944,10.5907,956.604
B2E,1,2016-12-14T16:21:41,222.742,0.0442997,0.318562,1.784,9.86788,487.989
A1C,1,2016-12-14T16:21:52,228.488,0.0464092,0.228677,1.829,10.6033,75.3217
B2A,1,2016-12-14T16:21:55,223.6,0.0464092,0.234545,1.822,10.3741,927.245
B39,1,2016-12-14T16:21:59,227.294,0.0442997,0.234545,1.642,10.0719,61874.2
A31,1,2016-12-14T16:22:01,223.376,0.0442997,0.216917,1.549,10.364,60.9885
A3A,1,2016-12-14T16:22:09,230.204,0.0464092,0.130169,1.517,10.6814,231.093
A0D,1,2016-12-14T16:22:18,228.339,0.0464092,0.203255,1.553,10.116,378.354
B20,1,2016-12-14T16:22:26,223.003,0.0485187,0.136048,1.491,10.3464,363.588
B3E,1,2016-12-14T16:22:39,223.152,0.0442997,0.289834,1.73,10.3603,1117.72
A40,1,2016-12-14T16:22:51,227.816,0.0464092,0.196261,1.771,10.5731,1197.13
B39,1,2016-12-14T16:23:00,227.518,0.0464092,0.352652,2.176,10.5567,61874.3
A43,1,2016-12-14T16:23:10,228.003,0.0464092,0.216917,1.48,10.5819,54.119
B1F,1,2016-12-14T16:23:18,222.22,0.0442997,0.281163,1.553,9.84773,728.025
A1D,1,2016-12-14T16:23:36,228.077,0.0464092,0.280921,2.435,10.1034,53.7283
B29,1,2016-12-14T16:23:40,222.63,0.0464092,0.100712,1.692,10.3326,801.404
A16,1,2016-12-14T16:23:47,228.786,0.0464092,0.226426,1.881,10.6159,836.776
B39,1,2016-12-14T16:23:59,226.995,0.0442997,0.275369,1.609,10.0543,61874.4
B39,1,2016-12-14T16:24:58,227.742,0.0464092,0.197444,1.875,10.5743,61874.5
A02,1,2016-12-14T16:25:31,229.794,0.0464092,0.0593287,1.786,10.6663,1142.81
A15,1,2016-12-14T16:25:31,228.115,0.0464092,0.240843,2.035,10.5857,1341.98
B22,1,2016-12-14T16:25:48,223.451,0.0464092,0.252096,1.664,9.89432,45.5613
B39,1,2016-12-14T16:25:58,225.093,0.0464092,0.278267,1.69,10.4736,61874.6
B27,1,2016-12-14T16:26:04,224.048,0.0442997,0.26666,1.646,10.3955,1185.6
A18,1,2016-12-14T16:26:13,228.115,0.0464092,0.178486,1.737,11.5503,1357.7
B24,1,2016-12-14T16:26:37,223.824,0.0464092,0.275369,1.787,10.388,1319.29
B39,1,2016-12-14T16:26:58,228.227,0.0464092,0.213972,1.818,10.1084,61874.7
B23,1,2016-12-14T16:27:50,223.749,0.0464092,0.202172,1.679,10.3867,71.5577
B2C,1,2016-12-14T16:27:50,223.488,0.0442997,0.228677,1.68,9.90062,123.544
B39,1,2016-12-14T16:27:57,227.033,0.0464092,0.252096,1.8,10.0517,61874.8
A10,1,2016-12-14T16:28:08,228.264,0.0464092,0.295601,1.67,10.592,1311.45
A0E,1,2016-12-14T16:28:10,227.965,0.0442997,0.172548,1.729,10.0971,1034.18
B2D,1,2016-12-14T16:28:22,224.011,0.0464092,0.269565,1.429,10.3905,282.726
B3F,1,2016-12-14T16:28:32,223.824,0.0442997,0.237476,1.922,9.91699,1291.48
A32,1,2016-12-14T16:28:39,223.339,0.0464092,0.338501,1.742,10.3678,51.3044
A1A,1,2016-12-14T16:28:51,228.525,0.0464092,0.208076,1.787,10.1248,1159.25
B39,1,2016-12-14T16:28:57,226.585,0.0442997,0.289834,1.494,10.0404,61874.9
A11,1,2016-12-14T16:29:18,228.749,0.0464092,0.130817,1.646,10.6159,1286.83
B26,1,2016-12-14T16:29:33,224.011,0.0464092,0.208076,1.67,10.3943,396.701
A30,1,2016-12-14T16:29:35,223.899,0.0464092,0.237476,1.742,10.4018,56.2948
B28,1,2016-12-14T16:29:36,223.749,0.0442997,0.21986,1.41,10.3829,1146.37
A1E,1,2016-12-14T16:29:39,228.413,0.0464092,0.237476,1.589,10.6033,1114.54
A2F,1,2016-12-14T16:29:56,223.787,0.0464092,0.231612,1.813,10.8564,125.751
B39,1,2016-12-14T16:29:56,226.809,0.0464092,0.150723,1.694,10.5265,61875.1
B33,1,2016-12-14T16:29:59,226.809,0.0464092,0.249177,1.616,10.5215,1472.45
B37,1,2016-12-14T16:30:08,226.921,0.0442997,0.240404,1.402,10.0505,34.4627
A05,1,2016-12-14T16:30:34,230.055,0.0442997,0.169577,1.349,10.1915,213.591
B39,1,2016-12-14T16:30:57,226.66,0.0464092,0.163629,1.835,10.5152,61875.2
A01,1,2016-12-14T16:31:06,230.316,0.0442997,0.216917,1.64,10.6889,927.601
A0A,1,2016-12-14T16:31:10,230.129,0.0464092,0.202172,1.658,10.6826,251.072
A13,1,2016-12-14T16:31:10,229.01,0.0464092,0.193303,1.612,10.6285,1078.1
B34,1,2016-12-14T16:31:14,227.63,0.0464092,0.315702,2.082,10.5605,749.638
A04,1,2016-12-14T16:31:30,230.055,0.0442997,0.21986,1.8,10.6763,196.369
A07,1,2016-12-14T16:31:54,230.017,0.0442997,0.286946,1.522,10.6738,174.31
A44,1,2016-12-14T16:31:55,230.241,0.0464092,0.234545,1.718,10.6826,852.744
B39,1,2016-12-14T16:31:57,226.883,0.0442997,0.240404,1.776,10.048,61875.3
A0B,1,2016-12-14T16:32:14,229.98,0.0464092,0.21986,1.626,10.6738,231.642
A06,1,2016-12-14T16:32:22,229.98,0.0442997,0.272468,1.572,10.1865,217.995
B39,1,2016-12-14T16:32:56,225.913,0.0442997,0.138985,1.269,10.4837,61875.4
A09,1,2016-12-14T16:33:01,230.167,0.0442997,0.20035,1.977,10.1966,345.625
B39,1,2016-12-14T16:33:56,227.219,0.0464092,0.22574,1.494,10.0668,61875.5
B25,1,2016-12-14T16:34:43,222.966,0.0464092,0.190343,1.446,9.87417,319.076
A17,1,2016-12-14T16:34:45,229.122,0.0464092,0.246596,1.968,11.1171,727.949
B39,1,2016-12-14T16:34:55,225.951,0.0442997,0.17997,1.699,10.4912,61875.6
B38,1,2016-12-14T16:34:57,225.913,0.0442997,0.182886,1.849,10.0064,983.862
A14,1,2016-12-14T16:35:03,228.413,0.0464092,0.203255,1.397,10.1197,991.11
B36,1,2016-12-14T16:35:03,226.249,0.0442997,0.235082,1.681,10.5013,1132.24
A0C,1,2016-12-14T16:35:07,228.637,0.0442997,0.144856,1.774,10.6058,1478.86
B35,1,2016-12-14T16:35:10,225.689,0.0464092,0.240843,1.636,10.0026,723.937
B39,1,2016-12-14T16:35:54,227.257,0.0464092,0.22574,2.092,10.0719,61875.7
A19,1,2016-12-14T16:36:18,229.159,0.0442997,0.252096,1.933,10.1512,1104.98
A12,1,2016-12-14T16:36:23,229.234,0.0442997,0.14779,1.584,10.6423,958.182
B2E,1,2016-12-14T16:36:35,224.234,0.0464092,0.246596,1.721,9.92958,489.49
A1C,1,2016-12-14T16:36:47,228.786,0.0464092,0.168288,1.501,10.6172,76.93
B2A,1,2016-12-14T16:36:50,224.085,0.0464092,0.199217,1.603,10.4031,928.835
B39,1,2016-12-14T16:36:54,226.51,0.0464092,0.298481,1.617,10.5139,61875.8
A31,1,2016-12-14T16:36:55,223.787,0.0442997,0.220644,1.891,10.3817,62.5678
A3A,1,2016-12-14T16:37:04,229.906,0.0464092,0.184418,1.885,10.6701,232.676
A0D,1,2016-12-14T16:37:09,228.749,0.0464092,0.0977608,1.232,10.6109,379.897
B20,1,2016-12-14T16:37:16,224.346,0.0464092,0.138985,1.66,10.4106,365.159
B3E,1,2016-12-14T16:37:32,223.563,0.0464092,0.237476,1.664,10.3741,1119.3
A40,1,2016-12-14T16:37:43,229.831,0.0485187,0.228677,1.66,10.66,1198.71
B39,1,2016-12-14T16:37:54,226.398,0.0442997,0.208076,1.448,10.0278,61875.9
A43,1,2016-12-14T16:38:01,228.376,0.0464092,0.234545,1.521,10.597,55.7219
B1F,1,2016-12-14T16:38:09,224.57,0.0464092,0.240404,1.782,10.4232,729.59
A1D,1,2016-12-14T16:38:28,228.637,0.0442997,0.257929,1.826,10.6109,55.3424
B29,1,2016-12-14T16:38:30,224.048,0.0464092,0.246255,1.758,10.398,803.02
