NODE_ID, EVENT_TYPE, EVENT_TIME, VOLTAGE, AMPERE, POWER_FACTOR, ACTIVE_POWER, REACTIVE_POWER, APPARENT_POWER, AMOUNT_OF_ACTIVE_POWER, ALS_LEVEL, DIMMING_LEVEL, VIBRATION_X, VIBRATION_Y, VIBRATION_Z, VIBRATION_MAX, NOISE_ORIGIN_DECIBEL, NOISE_ORIGIN_FREQUENCY, NOISE_DECIBEL, NOISE_FREQUENCY, GPS_LONGITUDE, GPS_LATITUDE, GPS_ALTITUDE, GPS_SATELLITE_COUNT
A14,1,2017-01-06T17:54:22,218.936,0.677153,0.990668,147.118,5410000,148.392,142.5687256,,,,,,,,,,,,,,
A16,1,2017-01-06T17:54:22,221.958,0.664496,0.988952,145.231,5410000,146.978,141.6616821,,,,,,,,,,,,,,
A17,1,2017-01-06T17:54:22,222.705,0.660277,0.988952,144.997,5410000,146.736,140.8793335,,,,,,,,,,,,,,
A1A,1,2017-01-06T17:54:22,222.705,0.675043,0.988952,147.962,5410000,150.323,144.4171906,,,,,,,,,,,,,,
A32,1,2017-01-06T17:54:22,213.862,0.746767,0.99224,157.214,5410000,159.752,153.3941956,,,,,,,,,,,,,,
B25,1,2017-01-06T17:54:22,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A06,1,2017-01-06T17:54:23,225.316,0.658167,0.9885,146.001,5410000,148.37,143.329422,,,,,,,,,,,,,,
A09,1,2017-01-06T17:54:23,223.973,0.660277,0.988952,145.814,5410000,147.965,142.053299,,,,,,,,,,,,,,
A44,1,2017-01-06T17:54:23,224.757,0.700357,0.989828,154.961,5410000,157.455,150.5873718,,,,,,,,,,,,,,
B35,1,2017-01-06T17:54:23,221.473,0.660277,0.989394,144.505,5410000,146.382,140.8049316,,,,,,,,,,,,,,
A04,1,2017-01-06T17:54:25,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A3A,1,2017-01-06T17:54:25,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B39,1,2017-01-06T17:55:21,222.108,0.660277,0.970114,144.847,5410000,146.584,150.3934021,,,,,,,,,,,,,,
B24,65,2017-01-06T17:56:13,,,,,,,,,,,,,,,,,,129.037,35.212,96.4,8
B1F,33,2017-01-06T17:56:17,,,,,,,,,,0,234,63,234,,,,,,,,
B39,1,2017-01-06T17:56:20,221.66,0.660277,0.988952,143.495,5410000,146.818,159.5341339,,,,,,,,,,,,,,
B24,65,2017-01-06T17:56:25,,,,,,,,,,,,,,,,,,129.037,35.212,95.4,6
A32,33,2017-01-06T17:57:18,,,,,,,,,,254,222,62,254,,,,,,,,
B39,1,2017-01-06T17:57:20,222.108,0.660277,0.9885,143.626,5410000,146.688,168.6739655,,,,,,,,,,,,,,
A32,33,2017-01-06T17:57:24,,,,,,,,,,2,233,61,233,,,,,,,,
A31,33,2017-01-06T17:57:27,,,,,,,,,,249,234,58,249,,,,,,,,
A1E,33,2017-01-06T17:57:52,,,,,,,,,,255,225,61,255,,,,,,,,
B1F,33,2017-01-06T17:57:58,,,,,,,,,,2,248,64,248,,,,,,,,
B39,1,2017-01-06T17:58:19,221.287,0.662386,0.989828,145.45,5410000,146.719,177.8151398,,,,,,,,,,,,,,
B24,65,2017-01-06T17:58:34,,,,,,,,,,,,,,,,,,129.037,35.2121,108.4,6
B24,65,2017-01-06T17:58:34,,,,,,,,,,,,,,,,,,129.037,35.2121,108.4,6
A43,33,2017-01-06T17:58:53,,,,,,,,,,0,247,65,247,,,,,,,,
B26,49,2017-01-06T17:59:16,,,,,,,,,,,,,,13,50,1.3,5000,,,,
B39,1,2017-01-06T17:59:20,222.257,0.660277,0.989394,143.912,5410000,146.634,186.9576874,,,,,,,,,,,,,,
B39,1,2017-01-06T18:00:20,221.026,0.662386,0.989828,144.114,5410000,146.464,196.1025238,,,,,,,,,,,,,,
B39,1,2017-01-06T18:01:19,220.093,0.666605,0.989828,144.388,5410000,147.03,205.2476196,,,,,,,,,,,,,,
B39,1,2017-01-06T18:02:19,220.168,0.666605,0.990252,145.413,5410000,146.827,214.3937531,,,,,,,,,,,,,,
A1C,49,2017-01-06T18:02:20,,,,,,,,,,,,,,8,66,0.8,6600,,,,
A1E,65,2017-01-06T18:03:04,,,,,,,,,,,,,,,,,,129.038,35.2105,116.3,10
B39,1,2017-01-06T18:03:18,220.914,0.662386,0.989394,144.964,5410000,146.778,223.5413055,,,,,,,,,,,,,,
B39,1,2017-01-06T18:04:18,220.839,0.664496,0.989828,143.98,5410000,146.647,232.6914063,,,,,,,,,,,,,,
B39,1,2017-01-06T18:05:18,221.399,0.662386,0.970114,145.284,5410000,146.619,241.8417358,,,,,,,,,,,,,,
A1E,65,2017-01-06T18:05:34,,,,,,,,,,,,,,,,,,129.038,35.2106,99,10
B39,1,2017-01-06T18:06:17,221.175,0.662386,0.989394,145.107,5410000,146.944,250.9932709,,,,,,,,,,,,,,
B1F,65,2017-01-06T18:07:07,,,,,,,,,,,,,,,,,,129.038,35.211,60.5,4
B1F,33,2017-01-06T18:07:10,,,,,,,,,,254,249,65,254,,,,,,,,
B39,1,2017-01-06T18:07:17,220.802,0.664496,0.989394,145.926,5410000,146.739,260.1448364,,,,,,,,,,,,,,
B39,1,2017-01-06T18:08:16,220.541,0.666605,0.97083,144.632,5410000,147.093,269.2977905,,,,,,,,,,,,,,
B20,1,2017-01-06T18:09:03,433.433,98.2336,-0.0297528,444.436,5410000,43146.8,177.4823761,,,,,,,,,,,,,,
B29,1,2017-01-06T18:09:04,216.548,0.748876,0.974942,158.348,5410000,161.656,303.7307739,,,,,,,,,,,,,,
A18,1,2017-01-06T18:09:07,223.339,0.664496,0.967917,146.28,5410000,147.875,278.4064941,,,,,,,,,,,,,,
A43,1,2017-01-06T18:09:07,222.667,0.660277,0.969391,144.134,5410000,147.008,277.659729,,,,,,,,,,,,,,
B1F,1,2017-01-06T18:09:07,215.802,0.715124,0.973606,152.626,5410000,154.318,288.9730835,,,,,,,,,,,,,,
B26,1,2017-01-06T18:09:07,213.452,0.696138,0.972925,146.527,5410000,148.624,281.6915588,,,,,,,,,,,,,,
A02,1,2017-01-06T18:09:09,224.757,0.672934,0.969391,150.141,5410000,150.809,284.8070984,,,,,,,,,,,,,,
A1D,1,2017-01-06T18:09:09,223.525,0.664496,0.97083,146.137,5410000,148.096,281.3210449,,,,,,,,,,,,,,
B36,1,2017-01-06T18:09:09,220.727,0.672934,0.97083,145.697,5410000,148.741,280.7475586,,,,,,,,,,,,,,
B38,1,2017-01-06T18:09:09,220.317,0.675043,0.97083,145.733,5410000,148.888,282.1755981,,,,,,,,,,,,,,
B3F,1,2017-01-06T18:09:10,216.213,0.744657,0.974278,159.343,5410000,160.961,304.352417,,,,,,,,,,,,,,
A1C,33,2017-01-06T18:09:10,,,,,,,,,,6,232,66,232,,,,,,,,
A40,1,2017-01-06T18:09:11,214.646,0.691919,0.973606,146.002,5410000,148.472,280.5982666,,,,,,,,,,,,,,
B27,1,2017-01-06T18:09:11,214.123,0.6877,0.972925,146.064,5410000,147.73,279.1730347,,,,,,,,,,,,,,
B2C,1,2017-01-06T18:09:11,216.287,0.685591,0.972925,145.986,5410000,147.828,278.9597168,,,,,,,,,,,,,,
B33,1,2017-01-06T18:09:11,222.033,0.664496,0.97083,145.211,5410000,147.484,278.8569946,,,,,,,,,,,,,,
B34,1,2017-01-06T18:09:11,222.22,0.666605,0.97083,146.658,5410000,148.113,280.4261169,,,,,,,,,,,,,,
A15,1,2017-01-06T18:09:12,220.951,0.672934,0.968658,145.644,5410000,148.686,281.5732727,,,,,,,,,,,,,,
A2F,1,2017-01-06T18:09:12,214.534,0.68981,0.972235,144.502,5410000,147.941,279.5575562,,,,,,,,,,,,,,
A30,1,2017-01-06T18:09:12,214.273,0.740438,0.979945,156.029,5410000,158.689,300.3365173,,,,,,,,,,,,,,
A3B,1,2017-01-06T18:09:12,213.788,0.748876,0.975598,158.74,5410000,160.592,302.8203735,,,,,,,,,,,,,,
B22,1,2017-01-06T18:09:12,214.832,0.748876,0.974278,159.448,5410000,160.52,303.0437622,,,,,,,,,,,,,,
B23,1,2017-01-06T18:09:12,342.806,1.12015,0.971537,380.472,5410000,384.181,718.0792236,,,,,,,,,,,,,,
B2E,1,2017-01-06T18:09:12,214.944,0.694029,0.972925,147.179,5410000,149.152,282.0284424,,,,,,,,,,,,,,
B37,1,2017-01-06T18:09:12,221.623,0.666605,0.970114,146.454,5410000,147.759,279.761322,,,,,,,,,,,,,,
A0E,1,2017-01-06T18:09:13,214.161,0.6877,0.972235,146.109,5410000,147.731,278.7185974,,,,,,,,,,,,,,
A11,1,2017-01-06T18:09:13,216.175,0.6877,0.972235,146.69,5410000,149.106,282.0991211,,,,,,,,,,,,,,
A13,1,2017-01-06T18:09:13,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B28,1,2017-01-06T18:09:13,217.071,0.681372,0.97083,145.685,5410000,148.388,279.3581238,,,,,,,,,,,,,,
B2D,1,2017-01-06T18:09:13,215.69,0.6877,0.972235,146.064,5410000,147.882,279.1668701,,,,,,,,,,,,,,
B3E,1,2017-01-06T18:09:13,216.847,0.683481,0.97083,144.67,5410000,148.673,280.6743164,,,,,,,,,,,,,,
A05,1,2017-01-06T18:09:14,225.466,0.653948,0.974278,146.219,5410000,147.912,281.1088867,,,,,,,,,,,,,,
A14,1,2017-01-06T18:09:14,219.421,0.672934,0.971537,146.687,5410000,148.024,280.7765198,,,,,,,,,,,,,,
A17,1,2017-01-06T18:09:14,223.227,0.658167,0.967917,143.308,5410000,146.443,277.7989807,,,,,,,,,,,,,,
A19,1,2017-01-06T18:09:14,223.227,0.662386,0.969391,144.569,5410000,147.788,279.5671387,,,,,,,,,,,,,,
A1E,1,2017-01-06T18:09:14,223.861,0.658167,0.969391,145.871,5410000,147.871,280.1877747,,,,,,,,,,,,,,
B24,1,2017-01-06T18:09:14,213.713,0.740438,0.975598,157.574,5410000,158.329,301.0235901,,,,,,,,,,,,,,
A01,1,2017-01-06T18:09:15,224.57,0.721452,0.97083,160.678,5410000,162.131,307.2781982,,,,,,,,,,,,,,
A07,1,2017-01-06T18:09:15,225.13,0.660277,0.967168,146.695,5410000,148.721,281.7306824,,,,,,,,,,,,,,
A0C,1,2017-01-06T18:09:15,213.713,0.698248,0.974942,146.584,5410000,149.075,282.6022339,,,,,,,,,,,,,,
A1C,1,2017-01-06T18:09:15,223.003,0.679262,0.971537,149.252,5410000,151.407,286.6112366,,,,,,,,,,,,,,
A31,1,2017-01-06T18:09:15,213.974,0.748876,0.973606,158.258,5410000,160.16,302.7173462,,,,,,,,,,,,,,
A45,1,2017-01-06T18:09:15,215.093,0.691919,0.972925,147.763,5410000,148.813,281.8136902,,,,,,,,,,,,,,
A09,1,2017-01-06T18:09:16,224.496,0.660277,0.967917,147.242,5410000,148.696,280.5661926,,,,,,,,,,,,,,
A0B,1,2017-01-06T18:09:16,224.085,0.698248,0.971537,153.005,5410000,156.401,296.3909607,,,,,,,,,,,,,,
A12,1,2017-01-06T18:09:16,217.071,0.681372,0.971537,146.618,5410000,148.363,281.4159241,,,,,,,,,,,,,,
A16,1,2017-01-06T18:09:16,221.623,0.664496,0.969391,143.898,5410000,147.273,278.9044189,,,,,,,,,,,,,,
B2A,1,2017-01-06T18:09:16,217.071,0.6877,0.969391,148.04,5410000,149.254,282.5455627,,,,,,,,,,,,,,
B39,1,2017-01-06T18:09:16,220.653,0.664496,0.970114,143.461,5410000,146.672,278.4530945,,,,,,,,,,,,,,
A06,1,2017-01-06T18:09:17,225.54,0.658167,0.969391,146.459,5410000,148.448,281.9118652,,,,,,,,,,,,,,
A44,1,2017-01-06T18:09:17,224.831,0.700357,0.97083,154.574,5410000,157.457,297.7645264,,,,,,,,,,,,,,
A1A,1,2017-01-06T18:09:18,222.63,0.677153,0.970114,148.809,5410000,150.78,285.13797,,,,,,,,,,,,,,
B25,1,2017-01-06T18:09:18,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B35,1,2017-01-06T18:09:18,221.996,0.660277,0.97083,145.007,5410000,146.622,277.8432922,,,,,,,,,,,,,,
A32,1,2017-01-06T18:09:19,213.564,0.748876,0.974278,157.282,5410000,160.411,303.4306641,,,,,,,,,,,,,,
A04,1,2017-01-06T18:09:20,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A3A,1,2017-01-06T18:09:20,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B39,1,2017-01-06T18:10:16,220.615,0.664496,0.970114,143.694,5410000,147.101,287.6112976,,,,,,,,,,,,,,
B39,1,2017-01-06T18:11:16,221.511,0.664496,0.969391,144.675,5410000,147.173,296.7764893,,,,,,,,,,,,,,
A1D,33,2017-01-06T18:12:07,,,,,,,,,,8,241,62,241,,,,,,,,
B39,1,2017-01-06T18:12:15,221.362,0.664496,0.989394,144.944,5410000,147.05,305.9493408,,,,,,,,,,,,,,
B1F,33,2017-01-06T18:12:17,,,,,,,,,,7,224,66,224,,,,,,,,
A1E,65,2017-01-06T18:13:08,,,,,,,,,,,,,,,,,,129.038,35.2106,98.6,10
B39,1,2017-01-06T18:13:15,221.25,0.664496,0.971537,145.352,5410000,147.055,315.1259766,,,,,,,,,,,,,,
A1E,65,2017-01-06T18:13:16,,,,,,,,,,,,,,,,,,129.038,35.2106,98.9,9
B39,1,2017-01-06T18:14:14,221.921,0.664496,0.989828,144.75,5410000,147.428,324.3019409,,,,,,,,,,,,,,
B1F,65,2017-01-06T18:14:55,,,,,,,,,,,,,,,,,,129.038,35.2111,77.3,5
B39,1,2017-01-06T18:15:14,221.585,0.664496,0.989394,145.113,5410000,147.247,333.4782715,,,,,,,,,,,,,,
B39,1,2017-01-06T18:16:13,222.182,0.664496,0.988952,146.002,5410000,147.219,342.6551514,,,,,,,,,,,,,,
B39,1,2017-01-06T18:17:13,222.257,0.662386,0.989828,144.016,5410000,147.158,351.8324585,,,,,,,,,,,,,,
B39,1,2017-01-06T18:18:12,222.145,0.664496,0.989828,144.77,5410000,147.62,361.011261,,,,,,,,,,,,,,
B39,1,2017-01-06T18:19:13,222.929,0.660277,0.989828,145.306,5410000,147.659,370.1914978,,,,,,,,,,,,,,
B1F,65,2017-01-06T18:19:49,,,,,,,,,,,,,,,,,,129.038,35.211,76.5,5
B39,1,2017-01-06T18:20:13,222.854,0.662386,0.988952,145.486,5410000,147.653,379.3713074,,,,,,,,,,,,,,
B39,1,2017-01-06T18:21:12,222.929,0.660277,0.988952,145.507,5410000,147.255,388.5536194,,,,,,,,,,,,,,
B1F,65,2017-01-06T18:21:16,,,,,,,,,,,,,,,,,,129.038,35.2111,76.4,5
A18,33,2017-01-06T18:21:33,,,,,,,,,,240,4,58,240,,,,,,,,
B39,1,2017-01-06T18:22:12,222.332,0.662386,0.988952,144.526,5410000,147.28,397.737915,,,,,,,,,,,,,,
B39,1,2017-01-06T18:23:11,221.958,0.664496,0.969391,145.511,5410000,147.489,406.9232178,,,,,,,,,,,,,,
B29,1,2017-01-06T18:23:52,217.257,0.746767,0.975598,159.989,5410000,162.297,454.4768982,,,,,,,,,,,,,,
B20,1,2017-01-06T18:23:53,428.545,96.8919,-0.871912,831.993,88.4381,39930.3,269.6634827,,,,,,,,,,,,,,
A18,1,2017-01-06T18:23:56,223.6,0.666605,0.968658,146.551,5410000,148.921,417.7719421,,,,,,,,,,,,,,
B26,1,2017-01-06T18:23:56,213.825,0.696138,0.973606,148.012,5410000,148.707,420.2218018,,,,,,,,,,,,,,
A02,1,2017-01-06T18:23:57,225.578,0.670824,0.969391,148.959,5410000,151.722,425.4184265,,,,,,,,,,,,,,
A43,1,2017-01-06T18:23:58,223.115,0.660277,0.969391,146.439,5410000,147.212,414.7384644,,,,,,,,,,,,,,
B1F,1,2017-01-06T18:23:58,215.69,0.715124,0.972235,153.201,5410000,154.467,432.6714478,,,,,,,,,,,,,,
A1D,1,2017-01-06T18:23:59,223.749,0.664496,0.970114,145.748,5410000,148.793,419.6867981,,,,,,,,,,,,,,
B36,1,2017-01-06T18:24:00,222.742,0.668715,0.971537,145.911,5410000,148.939,419.2995605,,,,,,,,,,,,,,
B38,1,2017-01-06T18:24:00,221.958,0.670824,0.97083,147.134,5410000,148.895,420.8511047,,,,,,,,,,,,,,
A40,1,2017-01-06T18:24:02,215.84,0.6877,0.972925,147.688,5410000,148.881,419.045166,,,,,,,,,,,,,,
B33,1,2017-01-06T18:24:02,222.257,0.666605,0.971537,146.08,5410000,148.115,416.5869446,,,,,,,,,,,,,,
B34,1,2017-01-06T18:24:03,222.443,0.666605,0.970114,146.624,5410000,148.436,418.4486694,,,,,,,,,,,,,,
B3F,1,2017-01-06T18:24:03,216.548,0.744657,0.974278,158.138,5410000,161.232,454.895874,,,,,,,,,,,,,,
A0E,1,2017-01-06T18:24:04,214.944,0.6877,0.972235,145.584,5410000,148.276,416.5205994,,,,,,,,,,,,,,
A13,1,2017-01-06T18:24:04,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A15,1,2017-01-06T18:24:04,222.182,0.670824,0.968658,146.142,5410000,148.694,420.1769714,,,,,,,,,,,,,,
A3B,1,2017-01-06T18:24:04,214.459,0.746767,0.974942,158.094,5410000,160.191,452.178894,,,,,,,,,,,,,,
B2C,1,2017-01-06T18:24:04,216.922,0.681372,0.971537,145.185,5410000,147.906,416.9049377,,,,,,,,,,,,,,
B37,1,2017-01-06T18:24:04,221.548,0.666605,0.970114,145.76,5410000,147.803,417.395752,,,,,,,,,,,,,,
A2F,1,2017-01-06T18:24:05,213.974,0.68981,0.972235,146.479,5410000,147.929,417.4398499,,,,,,,,,,,,,,
A30,1,2017-01-06T18:24:05,214.161,0.740438,0.97935,155.791,5410000,158.6,448.8652039,,,,,,,,,,,,,,
B27,1,2017-01-06T18:24:05,214.273,0.68981,0.972925,144.546,5410000,147.883,416.9475098,,,,,,,,,,,,,,
B2D,1,2017-01-06T18:24:05,216.175,0.685591,0.972235,145.754,5410000,148.715,417.3484802,,,,,,,,,,,,,,
A11,1,2017-01-06T18:24:06,216.847,0.6877,0.971537,147.056,5410000,149.138,421.244873,,,,,,,,,,,,,,
A19,1,2017-01-06T18:24:06,224.197,0.662386,0.968658,145.695,5410000,148.548,417.3540649,,,,,,,,,,,,,,
B23,1,2017-01-06T18:24:06,343.441,1.12015,0.972235,378.379,5410000,385.143,1076.720703,,,,,,,,,,,,,,
B24,1,2017-01-06T18:24:06,214.422,0.738329,0.974278,156.068,5410000,158.754,449.1017456,,,,,,,,,,,,,,
B2E,1,2017-01-06T18:24:06,214.459,0.698248,0.972925,146.585,5410000,149.673,421.3269348,,,,,,,,,,,,,,
B3E,1,2017-01-06T18:24:06,216.437,0.6877,0.971537,147.152,5410000,148.567,419.2048645,,,,,,,,,,,,,,
A05,1,2017-01-06T18:24:07,226.361,0.651839,0.972925,146.249,5410000,147.483,419.2650757,,,,,,,,,,,,,,
A31,1,2017-01-06T18:24:07,214.273,0.748876,0.975598,158.089,5410000,160.386,452.5722961,,,,,,,,,,,,,,
B22,1,2017-01-06T18:24:07,215.541,0.746767,0.973606,159.21,5410000,160.558,452.9620972,,,,,,,,,,,,,,
B28,1,2017-01-06T18:24:07,217.63,0.679262,0.970114,146.901,5410000,147.904,417.4821167,,,,,,,,,,,,,,
A01,1,2017-01-06T18:24:08,225.988,0.717233,0.971537,159.104,5410000,161.979,458.8526611,,,,,,,,,,,,,,
A17,1,2017-01-06T18:24:08,223.936,0.656058,0.968658,145.453,5410000,147.018,414.8042603,,,,,,,,,,,,,,
A1E,1,2017-01-06T18:24:08,225.204,0.653948,0.969391,144.774,5410000,147.679,417.8511658,,,,,,,,,,,,,,
A07,1,2017-01-06T18:24:09,226.809,0.656058,0.989394,146.506,5410000,149.235,420.7647095,,,,,,,,,,,,,,
A0C,1,2017-01-06T18:24:09,214.646,0.696138,0.99224,146.657,5410000,149.293,422.2683716,,,,,,,,,,,,,,
A12,1,2017-01-06T18:24:09,218.227,0.679262,0.990252,144.927,5410000,148.252,419.7262268,,,,,,,,,,,,,,
A14,1,2017-01-06T18:24:09,220.205,0.672934,0.989828,145.853,5410000,147.723,419.0326538,,,,,,,,,,,,,,
A1C,1,2017-01-06T18:24:09,224.309,0.675043,0.988952,150.542,5410000,151.368,428.460083,,,,,,,,,,,,,,
A45,1,2017-01-06T18:24:09,216.063,0.6877,0.990668,147.586,5410000,148.738,420.7253723,,,,,,,,,,,,,,
A0B,1,2017-01-06T18:24:10,224.981,0.696138,0.990668,155.668,5410000,156.631,442.7650452,,,,,,,,,,,,,,
A44,1,2017-01-06T18:24:10,226.249,0.700357,0.989394,157.166,5410000,158.638,445.3051147,,,,,,,,,,,,,,
A06,1,2017-01-06T18:24:11,226.548,0.656058,0.988952,145.715,5410000,147.951,420.3219299,,,,,,,,,,,,,,
A16,1,2017-01-06T18:24:11,222.891,0.660277,0.989394,145.122,5410000,147.033,416.1022339,,,,,,,,,,,,,,
B25,1,2017-01-06T18:24:11,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B2A,1,2017-01-06T18:24:11,217.742,0.685591,0.990668,147.331,5410000,149.173,422.1635132,,,,,,,,,,,,,,
B39,1,2017-01-06T18:24:11,222.145,0.664496,0.989394,146.186,5410000,147.676,416.1107788,,,,,,,,,,,,,,
A09,1,2017-01-06T18:24:12,225.54,0.660277,0.98804,145.74,5410000,148.72,419.4212646,,,,,,,,,,,,,,
A1A,1,2017-01-06T18:24:12,224.085,0.672934,0.989828,147.595,5410000,150.693,425.9523315,,,,,,,,,,,,,,
A04,1,2017-01-06T18:24:14,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A32,1,2017-01-06T18:24:14,213.414,0.750986,0.991861,158.518,5410000,160.615,453.6676025,,,,,,,,,,,,,,
A3A,1,2017-01-06T18:24:15,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B35,1,2017-01-06T18:24:15,222.966,0.658167,0.990252,145.172,5410000,147.22,415.2541199,,,,,,,,,,,,,,
B1F,33,2017-01-06T18:24:16,,,,,,,,,,2,232,63,232,,,,,,,,
A1D,49,2017-01-06T18:24:54,,,,,,,,,,,,,,12,28,1.2,2800,,,,
B39,1,2017-01-06T18:25:10,221.809,0.664496,0.989828,145.024,5410000,147.421,425.2992859,,,,,,,,,,,,,,
B39,1,2017-01-06T18:26:10,222.22,0.664496,0.97083,146.064,5410000,147.595,434.4877319,,,,,,,,,,,,,,
B25,33,2017-01-06T18:26:19,,,,,,,,,,248,16,62,248,,,,,,,,
B25,33,2017-01-06T18:26:44,,,,,,,,,,5,21,61,61,,,,,,,,
A19,33,2017-01-06T18:26:46,,,,,,,,,,14,241,64,241,,,,,,,,
B39,1,2017-01-06T18:27:10,221.996,0.664496,0.988952,145.831,5410000,147.613,443.6772156,,,,,,,,,,,,,,
A1D,65,2017-01-06T18:28:06,,,,,,,,,,,,,,,,,,129.038,35.2103,91.6,9
A1D,65,2017-01-06T18:28:06,,,,,,,,,,,,,,,,,,129.038,35.2103,91.6,9
B39,1,2017-01-06T18:28:09,221.399,0.666605,0.989394,145.753,5410000,147.448,452.8676147,,,,,,,,,,,,,,
B39,1,2017-01-06T18:29:09,220.578,0.668715,0.969391,145.241,5410000,147.479,462.0608215,,,,,,,,,,,,,,
A1D,65,2017-01-06T18:29:47,,,,,,,,,,,,,,,,,,129.038,35.2104,94.3,10
B39,1,2017-01-06T18:30:09,221.063,0.668715,0.97083,145.972,5410000,147.387,471.2544556,,,,,,,,,,,,,,
A1C,33,2017-01-06T18:30:56,,,,,,,,,,254,246,63,254,,,,,,,,
B39,1,2017-01-06T18:31:09,220.056,0.670824,0.990252,145.662,5410000,147.581,480.4496765,,,,,,,,,,,,,,
B1F,33,2017-01-06T18:31:17,,,,,,,,,,2,232,64,232,,,,,,,,
A40,65,2017-01-06T18:31:36,,,,,,,,,,,,,,,,,,129.041,35.209,111.7,9
A2F,33,2017-01-06T18:31:46,,,,,,,,,,3,244,60,244,,,,,,,,
B39,1,2017-01-06T18:32:09,220.69,0.666605,0.969391,146.832,5410000,147.691,489.645752,,,,,,,,,,,,,,
B22,49,2017-01-06T18:32:47,,,,,,,,,,,,,,15,22,1.5,2200,,,,
B39,1,2017-01-06T18:33:08,220.541,0.668715,0.989394,145.319,5410000,147.429,498.8437195,,,,,,,,,,,,,,
A32,33,2017-01-06T18:33:13,,,,,,,,,,13,232,70,232,,,,,,,,
A1C,33,2017-01-06T18:33:15,,,,,,,,,,254,249,60,254,,,,,,,,
A30,33,2017-01-06T18:33:15,,,,,,,,,,1,14,50,50,,,,,,,,
A1C,49,2017-01-06T18:33:16,,,,,,,,,,,,,,15,100,1.5,10000,,,,
A1D,49,2017-01-06T18:33:19,,,,,,,,,,,,,,10,66,1,6600,,,,
A2F,49,2017-01-06T18:33:19,,,,,,,,,,,,,,12,66,1.2,6600,,,,
B39,1,2017-01-06T18:34:07,221.1,0.668715,0.990252,144.622,5410000,147.378,508.0434265,,,,,,,,,,,,,,
A32,33,2017-01-06T18:34:42,,,,,,,,,,19,233,73,233,,,,,,,,
B1F,33,2017-01-06T18:35:01,,,,,,,,,,12,243,71,243,,,,,,,,
B2C,33,2017-01-06T18:35:01,,,,,,,,,,244,239,55,244,,,,,,,,
B1F,49,2017-01-06T18:35:01,,,,,,,,,,,,,,9,25,0.9,2500,,,,
B20,33,2017-01-06T18:35:03,,,,,,,,,,251,240,60,251,,,,,,,,
B39,1,2017-01-06T18:35:07,220.503,0.668715,0.971537,146.362,5410000,147.924,517.2440796,,,,,,,,,,,,,,
B1F,33,2017-01-06T18:35:18,,,,,,,,,,6,241,68,241,,,,,,,,
B28,33,2017-01-06T18:35:18,,,,,,,,,,238,248,63,248,,,,,,,,
A1D,49,2017-01-06T18:35:18,,,,,,,,,,,,,,10,20,1,2000,,,,
A2F,49,2017-01-06T18:35:18,,,,,,,,,,,,,,7,66,0.7,6600,,,,
A1E,33,2017-01-06T18:35:20,,,,,,,,,,2,236,57,236,,,,,,,,
A1D,49,2017-01-06T18:35:22,,,,,,,,,,,,,,8,25,0.8,2500,,,,
A2F,49,2017-01-06T18:35:22,,,,,,,,,,,,,,9,100,0.9,10000,,,,
A1C,33,2017-01-06T18:35:23,,,,,,,,,,251,1,54,251,,,,,,,,
A1E,33,2017-01-06T18:35:23,,,,,,,,,,7,236,71,236,,,,,,,,
A1C,49,2017-01-06T18:35:24,,,,,,,,,,,,,,18,50,1.8,5000,,,,
A31,33,2017-01-06T18:35:26,,,,,,,,,,11,231,72,231,,,,,,,,
A1D,49,2017-01-06T18:35:26,,,,,,,,,,,,,,9,22,0.9,2200,,,,
B39,1,2017-01-06T18:36:07,220.429,0.670824,0.990252,145.875,5410000,147.893,526.4459839,,,,,,,,,,,,,,
B39,1,2017-01-06T18:37:06,220.653,0.668715,0.970114,146.074,5410000,148.024,535.6496582,,,,,,,,,,,,,,
A2F,49,2017-01-06T18:37:29,,,,,,,,,,,,,,12,25,1.2,2500,,,,
B1F,49,2017-01-06T18:37:33,,,,,,,,,,,,,,8,33,0.8,3300,,,,
B29,49,2017-01-06T18:37:51,,,,,,,,,,,,,,12,28,1.2,2800,,,,
B22,49,2017-01-06T18:37:52,,,,,,,,,,,,,,21,25,2.1,2500,,,,
B24,49,2017-01-06T18:37:58,,,,,,,,,,,,,,16,40,1.6,4000,,,,
B39,1,2017-01-06T18:38:06,220.391,0.670824,0.990252,146.753,5410000,147.458,544.8544312,,,,,,,,,,,,,,
B26,49,2017-01-06T18:38:14,,,,,,,,,,,,,,10,40,1,4000,,,,
B2D,65,2017-01-06T18:38:28,,,,,,,,,,,,,,,,,,129.038,35.211,71.9,7
B29,1,2017-01-06T18:38:42,215.653,0.753095,0.992972,158.973,5410000,161.897,605.5420532,,,,,,,,,,,,,,
